,text,id,period,date,party,redner_id,discussion_title,name
468, Schlussbemerkung,ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
469, Ich habe am Anfang meiner Rede gesagt: Das Land ist unruhig,ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
470," Viele Menschen, Bürgerinnen und Bürger, Journalistinnen und Journalisten, Politikerinnen und Politiker, sind zornig und wütend",ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
471," Es ist ein schleichendes Gift, das in unser Land einsickert, das Gift der Wut",ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
472," Natürlich: Kritik ist notwendig, das Ringen um die besten Konzepte ist unverzichtbar",ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
473, Fehler müssen benannt werden,ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
474," Und im Übrigen: Ja, auch persönliches Fehlverhalten muss konsequent bestraft werden",ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
475," Jeder, der handelt, muss sich auch verantworten",ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
476," Aber bitte: Lasst uns auf diesem Weg zusammenbleiben; denn wenn wir nicht zusammenbleiben, wenn wir es gestatten, dass die Wut in diesem Land gewinnt, dann wird dieses Gift viel, viel schlimmer sein als das Virus, das uns momentan beschäftigt",ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
477," In dem Sinne wünsche ich uns, dass wir in den nächsten Wochen den Weg zusammen gehen, bis wir durchgeimpft sind und unser altes Leben wieder zurückhaben",ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
478," Jetzt hat das Wort die Fraktionsvorsitzende der Linken, Amira Mohamed Ali",ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
479, ,ID1921800500,19,2021-03-25,CDU/CSU,11004021,Zusatzpunkt 6 2021-03-25,Ralph Brinkhaus
480,"Sehr geehrter Herr Präsident! Kolleginnen und Kollegen! Sehr geehrte Frau Bundeskanzlerin! Ja, seit über einem Jahr leben wir in der Pandemie",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
481, Schon viel zu lange herrschen Chaos und leere Versprechungen in Kabinett und Kanzleramt,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
482," Ausbaden müssen das millionenfach die Menschen in diesem Land, auch jetzt wieder direkt vor den Osterferien",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
483," Frau Bundeskanzlerin, ich muss es leider so klar sagen: Wenn Ihre Bundesregierung bei der Impfstoffbeschaffung und bei der Teststrategie nicht so kläglich versagt hätte, dann hätte diese dritte Welle entscheidend abgemildert, wenn nicht sogar vermieden werden können",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
484, An diesem Versagen ändert auch Ihr Zurückrudern bei der Osterruhe nichts,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
485, Nehmen wir die Schnelltests,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
486," Im September letzten Jahres sagte Gesundheitsminister Spahn, ich zitiere: Was ist daraus geworden? Heute, Monate später, gibt es immer noch nicht genügend Tests, wo sie gebraucht werden, allen voran an den Schulen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
487, Der Präsident des Deutschen Lehrerverbandes sagt: Neun von zehn Schulen sind meilenweit von einer ausreichenden Ausstattung mit Tests entfernt,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
488," – Sie wären aber nötig, um sicheren Präsenzunterricht zu gewährleisten",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
489, Die Lehrergewerkschaft Bildung und Erziehung attestiert Ihnen deshalb Totalversagen – zu Recht,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
490," Ihr Coronamanagement ist inzwischen – man kann es nicht anders sagen – ein Trümmerhaufen, und das nicht nur, weil die Maßnahmenpakete immer verwirrender und chaotischer werden, sondern weil effektive und von renommierten Wissenschaftlern nahegelegte Maßnahmen einfach nicht getroffen werden, zum Beispiel die Verpflichtung zum Homeoffice überall dort, wo das möglich ist",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
491," Noch immer müssen viele Menschen in Großraumbüros sitzen, weil die Arbeitgeber das Homeoffice einfach nicht erlauben",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
492," Sie werden gezwungen, sich einem unnötigen Infektionsrisiko auszusetzen, und das Risiko ist ganz erheblich",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
493," Die TU Berlin hat in einer Studie ermittelt, dass eine mit Corona infizierte Person in einem Großraumbüro im Schnitt acht weitere Menschen ansteckt, und das, wenn das Büro nur zur Hälfte besetzt ist",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
494," Diesen Pandemietreiber, den muss man doch abstellen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
495, Aber wieder einmal knicken Sie vor der Arbeitgeberlobby ein,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
496, Das ist unverantwortlich,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
497," In einer der größten Krisen, die unser Land erlebt hat, gleicht das Regierungshandeln mehr und mehr einer Realsatire; und das nicht nur, weil Sie allen Ernstes die Versager Andreas Scheuer und Jens Spahn die Taskforce für die Coronatests leiten lassen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
498, Jetzt müssen Sie außerdem zum x-ten Mal bei den Coronahilfen für Unternehmen nachjustieren,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
499," Im Beschluss dieser Woche steht dazu, dass Sie für die besonders schwer betroffenen Unternehmen – Zitat – „ein ergänzendes Hilfsinstrument im Rahmen der europarechtlichen Vorgaben“ entwickeln wollen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
500," Wie muss das klingen in den Ohren all der Unternehmerinnen und Unternehmer, der Soloselbstständigen, der Künstlerinnen und Künstler, die meterlange Formulare für die November- und Dezemberhilfen ausgefüllt haben und bis heute auf deren Auszahlung warten? Wie oft wollen Sie denen, denen das Wasser bis zum Hals steht, den Rettungsring eigentlich noch ankündigen? Werfen Sie ihn endlich! Frau Bundeskanzlerin, Sie haben es nicht geschafft, dass wir alle endlich Licht am Ende des Tunnels sehen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
501," Sie haben es nicht geschafft, Hoffnung und Perspektive zu geben",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
502," Das Ergebnis ist, dass bei immer mehr Menschen das Vertrauen in Politik verloren geht, und das gilt nicht nur für Deutschland, das gilt auch für die Europäische Union",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
503," Um es noch mal klar zu sagen: Natürlich war es richtig, auf eine gemeinsame Lösung bei der Impfstoffbeschaffung zu setzen, aber das Ergebnis war nun mal katastrophal",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
504," Dabei hatte Jens Spahn im Oktober noch großspurig erklärt – Zitat –: „Wir sichern uns deutlich mehr Impfstoff, als wir brauchen werden",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
505,"“ Und er sagte sogar, wenn etwas übrig bliebe, könne man es an andere Länder weiterverkaufen oder armen Nationen spenden",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
506," Das ist ein guter Plan, aber leider ist es wieder nur bei den Ankündigungen geblieben",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
507, Bis heute haben nicht einmal 8 Prozent der Menschen in der EU die Zweifachimpfung bekommen,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
508, Das ist doch ein Armutszeugnis,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
509," Nicht nur, dass wir damit meilenweit entfernt sind von der rettenden Herdenimmunität, das bedeutet auch, dass nach inzwischen drei Monaten seit dem Impfstart es immer noch nicht gelungen ist, die verwundbarsten Menschen in unserer Gesellschaft zu schützen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
510, Meiner Mutter zum Beispiel geht es wie vielen älteren Menschen,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
511," Sie ist 78 Jahre alt, hat sogar multiple Vorerkrankungen, aber bis heute keinen Impftermin in Aussicht, und damit ist sie kein Einzelfall, sondern der Regelfall",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
512," Und das geht doch so nicht! Es geht dabei ja nicht nur um die betroffenen Menschen selbst, es betrifft viel mehr Menschen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
513," Ich bin mir sicher, dass es vielen so geht wie mir, nämlich dass ihnen ein riesiger Stein vom Herzen fallen würde, wenn sie wüssten, dass die Eltern, die Großeltern, dass andere geliebte Menschen, bei denen ein schwerer Krankheitsverlauf zu erwarten ist, endlich geschützt wären",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
514," Das wäre so wichtig! Es muss alles darangesetzt werden, dass mehr Impfstoff produziert wird",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
515, Die Produktionskapazitäten müssen ausgebaut werden – ohne Wenn und Aber,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
516," Und ja, die Patente müssen freigegeben werden, Kolleginnen und Kollegen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
517," Das letzte Mal, als ich das hier gefordert habe, da gab es herbe Kritik vonseiten der Union",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
518," Es hieß, man würde damit angeblich den Innovationsstandort Deutschland zerstören",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
519, Das war damals der Kollege Nüßlein,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
520," Na ja, er ist ja jetzt nicht mehr bei der Union dabei",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
521, Vielleicht sind Sie ja jetzt offener für diese Idee,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
522, Aus Brüssel kommen derweil wieder falsche Signale,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
523," So behauptete der Binnenmarktkommissar Thierry Breton gerade erst steif und fest, es gebe „absolut keinen Bedarf“ am russischen Impfstoff",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
524, Gleichzeitig diskutiert man wegen der Impfstoffknappheit einen Exportstopp für Impfstoffe aus der EU,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
525," Das passt doch nicht zusammen! Natürlich muss der russische Impfstoff wie jeder andere auch eingehend geprüft werden, bevor er eine Zulassung erhält, und das muss zügig geschehen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
526, Thierry Breton ist übrigens auch zuständig für die Resorts Verteidigung und Raumfahrt,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
527, Möglicherweise hat der Name „Sputnik V“ da einen Schock ausgelöst,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
528," Nein, hier darf es keine ideologischen Scheuklappen geben! Wie falsch die Richtung ist, in die diese Bundesregierung unser Land steuert, das zeigt eine Zahl: Während der Coronakrise ging die Zahl der Pflegekräfte in Deutschland um 9 000 zurück",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
529," Eine ehemalige Krankenpflegerin sagte dazu gestern im ZDF – Zitat –: Das Klatschen, die Plätzchen und ein Pandemiebonus, den nicht mal alle bekommen haben, dieser Umgang mit uns hat mir den letzten Glauben an eine bessere Perspektive genommen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
530," Meine Damen und Herren, so kann es doch nicht weitergehen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
531," Wir brauchen einen grundlegenden Politikwechsel, aber nicht irgendeinen",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
532," Wir brauchen einen sozialen Aufbruch, eine Politik, die sich konsequent am Gemeinwohl ausrichtet und nicht am Profit für die mächtigsten Lobbyisten",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
533, Vielen Dank,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
534," Nächste Rednerin ist die Fraktionsvorsitzende von Bündnis 90/Die Grünen, Katrin Göring-Eckardt",ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
535, ,ID1921800600,19,2021-03-25,DIE LINKE,11004823,Zusatzpunkt 6 2021-03-25,Amira Mohamed Ali
536,"Herr Präsident! Liebe Kolleginnen! Liebe Kollegen! Frau Bundeskanzlerin, ja, es ist gut, Fehler zuzugeben",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
537, Das hilft der Demokratie weiter,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
538," Es ist aber natürlich auch zwingend, aus Fehlern zu lernen",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
539," Es gibt Ideen, es gibt Konzepte, es gibt Erfindungen, um diese schwere Lage zu bestehen",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
540," Was aber dieser Bundesregierung fehlt, ist Pragmatismus, ist Entschlusskraft und ist Mut, daraus wirklich etwas zu machen – über die Appelle an die Menschen hinaus",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
541," Es häufen sich Fehlentscheidungen, Irrungen und Wirrungen: Malle ja, Malente nein",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
542," Schnelltests in der Theorie ja, in den Schulen und Kitas vor Ort nein, und am Arbeitsplatz auch nicht, jedenfalls nicht verbindlich",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
543," Lockerungen ja, noch vor wenigen Wochen, Schutzvorkehrungen nein",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
544, Vom Kommunikationsdesaster über AstraZeneca einmal ganz abgesehen,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
545," Das Problem ist, dass wir in dieser Zeit eigentlich Mut und Entschlusskraft bräuchten, aber schlecht regiert werden, verzagt regiert werden, dass wir gerade in eine Sackgasse geraten sind, und das mitten in der dritten Welle dieser Pandemie, die so wahnsinnig gefährlich für uns alle in diesem Land ist",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
546," Diejenigen, die die Konsequenzen tragen, die Bürgerinnen und Bürger, zeigen jeden Tag, dass sie Verantwortung übernehmen können – mit Masken, mit Homeoffice, mit Homeschooling",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
547," Ja, all die, die in der Pandemie arbeiten, von der Pflegekraft bis zur Verkäuferin, bis zu den Leuten, die ehrenamtlich arbeiten, Sie haben sie alle erwähnt",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
548," Wenn wir aus Fehlern lernen wollen, dann ist klar: Wir müssen die nächsten Schritte öffentlich hier beraten",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
549, Sie müssen gut begründet sein,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
550," Sie gehören nicht hinter verschlossenen Türen hin- und hergeschoben, sondern hier in den Bundestag und in den Bundesrat",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
551," Bund und Länder zusammen, ja selbstverständlich! Was denn sonst, meine Damen und Herren? Wir haben als Parlament ja schon bewiesen, dass das geht",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
552," Vor einem Jahr haben wir in diesem Bundestag gezeigt, dass das geht – über Parteigrenzen hinweg",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
553, Wir waren sehr schnell und haben sogar in dieser Zeit noch Fehler korrigieren können,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
554, Und jetzt? Die Zahlen steigen rasant,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
555, Die Menschen leiden an der Pandemie gerade genauso wie an der Politik der Bundesregierung,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
556," Ich sage Ihnen hierzu: Wir sind als Bündnis 90/Die Grünen bereit, gemeinsame, vorausschauende, pragmatische Pandemiebekämpfung aus der Mitte dieses Hauses zu machen, von mir aus noch in dieser Woche",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
557, Wir können es hier tun,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
558," Und wir können den Wellenbrecher bringen, die Notbremse für diese dritte Welle ziehen, wenn wir es wollen, wenn wir gemeinsam anpacken, meine Damen und Herren! Diesen Kraftakt können wir",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
559," Natürlich war es ein Riesenfehler, ohne Schutzvorkehrungen vor 14 Tagen zu öffnen",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
560, Deswegen brauchen wir jetzt konsequente Maßnahmen,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
561, Daran geht es nicht vorbei,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
562," Es braucht einen Kurs von Vorsicht und Vernunft, eine echte Notbremse",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
563, Für die Sicherheit der Kinder und Lehrer/-innen müssen Testkapazitäten an Schulen und Kitas tatsächlich da sein,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
564," Es hilft nichts, die Verantwortung hin- und herzuschieben",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
565," Man kann das ausrechnen: Wir brauchen 100 Millionen Tests, wenn wir alle Kinder in diesem Land zweimal die Woche testen wollen",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
566, Das ist nicht so schwer auszurechnen,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
567," Es braucht gar keine Abfrage bei den Ländern, sondern man kann das einfach ausrechnen",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
568, Und sie stehen auch bereit,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
569," Jetzt müssen sie verteilt werden, damit sie an die Schulen und Kitas kommen",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
570," Was Eltern und Kinder gerade erleben, ist das Gegenteil, meine Damen und Herren",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
571," Wir müssen dafür sorgen, dass die Büros wirklich zu sind",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
572," Sie sind es immer noch nicht, dabei wirken Großraumbüros pandemietreibend",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
573," Wir müssen dafür sorgen, dass die Betriebe runtergefahren werden",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
574," Natürlich! Wieso redet niemand darüber, was in einem Teil der Unternehmen gerade passiert, dass es dort nämlich immer noch keine Tests gibt? Deswegen wäre es so wichtig, diese verbindlich zu machen",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
575," Natürlich muss klar sein, dass die Urlaubsrückkehrer/-innen verbindlich getestet werden",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
576," Und dann bitte hier im Haus endlich einen verbindlichen Stufenplan festlegen, der in beide Richtungen klarmacht: Wann können wir öffnen, unter welchen Bedingungen? Wann muss wieder geschlossen werden? Es kann doch nicht so schwer sein, meine Damen und Herren, das hier miteinander als klaren Rahmen zu beschließen",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
577, Dieser müsste dann – da bin ich bei Ihnen – natürlich regional ausgestaltet werden,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
578," Die regionale Ausgestaltung müsste dann aber auch verbindlich sein und nicht so, dass Notbremsen, die klar an Zahlen orientiert sind, interpretationsbedürftig sind",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
579, Das ist für mich entscheidend,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
580, Wir müssen endlich vor die Lage kommen,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
581," Ich bin es auch leid, dass es tausend Erklärungen gibt, warum etwas nicht funktioniert",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
582," Ich möchte, dass wir hier endlich tausend Lösungen diskutieren, wie es doch klappen kann",ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
583, So wie beim Impfen: eigentlich ein Meisterwerk der Wissenschaft,ID1921800700,19,2021-03-25,BÜNDNIS 90/DIE GRÜNEN,11003132,Zusatzpunkt 6 2021-03-25,Katrin Göring-Eckardt
